id,name,pca_x,pca_y,tsne_x,tsne_y
doc_18959,오산오색문화체육센터,0.3514619469642639,-0.11159613728523254,50.533206939697266,-10.243470191955566
doc_5542,뇌건강체험박물관,0.06410468369722366,0.18890996277332306,8.536623001098633,15.079985618591309
doc_25542,타요키즈카페,-0.20494264364242554,0.011724148876965046,-22.862314224243164,11.839902877807617
doc_7483,동창원식물원,0.021788103505969048,0.22195148468017578,13.166308403015137,6.9417924880981445
doc_22200,장계(문화)어린이 공원,0.02906806394457817,0.0888308510184288,16.35032081604004,-14.805721282958984
doc_13191,서울곰두리체육센터수영장,0.40291890501976013,-0.2573558986186981,56.205284118652344,-3.226710557937622
doc_3329,군포시청소년수련관수영장,0.318905770778656,-0.2108820527791977,47.46359634399414,3.7596466541290283
doc_17681,에디슨과학박물관,0.009844071231782436,0.1907937079668045,2.3403170108795166,10.763810157775879
doc_13211,서울국제도서전,-0.1499682366847992,-0.005049202125519514,-12.994627952575684,20.447938919067383
doc_3904,금천구민문화체육센터수영장,0.4087958335876465,-0.21088477969169617,53.837337493896484,-2.4358766078948975
doc_10202,백운커뮤니티센터수영장,0.36120888590812683,-0.20522093772888184,52.760337829589844,-21.588308334350586
doc_25975,파람불,0.06910436600446701,0.27031975984573364,2.360922336578369,-14.048376083374023
doc_23607,지리산세석평전,0.06281708180904388,0.29329565167427063,18.972688674926758,-0.4296199679374695
doc_23497,중앙나누리작은도서관,-0.30845436453819275,-0.16510330140590668,-24.9462833404541,1.179063081741333
doc_20151,울주꿈나무장난감도서관,-0.20214314758777618,-0.0679810419678688,-30.11573600769043,-9.339613914489746
doc_14208,성수2가제1동어린이작은도서관,-0.1642640382051468,-0.2648068070411682,-46.41038513183594,14.309564590454102
doc_22383,장촌유물관,-0.07995842397212982,0.0842004343867302,-8.013360023498535,-1.19967782497406
doc_2524,광진구민체육센터,0.3769688606262207,-0.14940784871578217,62.15861511230469,-16.696983337402344
doc_5478,논산탑정호힐링생태체험교육관,-0.0008462938130833209,0.24737687408924103,8.14389419555664,7.517492294311523
doc_27537,한우리독서논술중앙지부작은도서관,-0.3189951181411743,-0.16947269439697266,-26.30388832092285,3.087418794631958
doc_2340,광주교육도서관,-0.25440850853919983,-0.09172548353672028,-23.98494529724121,-0.22171904146671295
